,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
5441,The Marksman,(2021),16,"['Action', ' Drama']",108,5.6,44,34521
5442,Geostorm,(2017),12,"['Action', ' Sci-Fi', ' Thriller']",109,5.3,21,108953
5443,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5444,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5445,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5446,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5447,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5448,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5449,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5450,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5451,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5452,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5453,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5454,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5455,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5456,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5457,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5458,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5459,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5460,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5461,End of Watch,(2012),16,"['Action', ' Adventure', ' Crime']",109,7.6,68,249822
5462,Guns Akimbo,(2019),16,"['Action', ' Comedy', ' Crime']",98,6.3,42,62297
5463,The Marksman,(2021),16,"['Action', ' Drama']",108,5.6,44,34521
5464,Geostorm,(2017),12,"['Action', ' Sci-Fi', ' Thriller']",109,5.3,21,108953
5465,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5466,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5467,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5468,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5469,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5470,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5471,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5472,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5473,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5474,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5475,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5476,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5477,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5478,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5479,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5480,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5481,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5482,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5483,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5484,Guns Akimbo,(2019),16,"['Action', ' Comedy', ' Crime']",98,6.3,42,62297
5485,The Marksman,(2021),16,"['Action', ' Drama']",108,5.6,44,34521
5486,Geostorm,(2017),12,"['Action', ' Sci-Fi', ' Thriller']",109,5.3,21,108953
5487,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5488,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5489,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5490,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5491,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5492,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5493,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5494,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5495,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5496,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5497,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5498,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5499,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5500,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5501,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5502,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5503,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5504,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5505,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5506,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5507,Guns Akimbo,(2019),16,"['Action', ' Comedy', ' Crime']",98,6.3,42,62297
5508,The Marksman,(2021),16,"['Action', ' Drama']",108,5.6,44,34521
5509,Geostorm,(2017),12,"['Action', ' Sci-Fi', ' Thriller']",109,5.3,21,108953
5510,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5511,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5512,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5513,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5514,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5515,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5516,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5517,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5518,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5519,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5520,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5521,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5522,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5523,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5524,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5525,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5526,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5527,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5528,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5529,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5530,The Marksman,(2021),16,"['Action', ' Drama']",108,5.6,44,34521
5531,Geostorm,(2017),12,"['Action', ' Sci-Fi', ' Thriller']",109,5.3,21,108953
5532,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5533,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5534,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5535,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5536,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5537,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5538,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5539,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5540,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5541,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5542,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5543,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5544,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5545,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5546,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5547,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5548,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5549,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5550,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5551,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5552,The Guernsey Literary Society,(2018),12,"['Drama', ' Romance', ' War']",124,7.3,65,47261
5553,Geostorm,(2017),12,"['Action', ' Sci-Fi', ' Thriller']",109,5.3,21,108953
5554,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5555,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5556,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5557,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5558,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5559,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5560,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5561,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5562,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5563,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5564,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5565,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5566,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5567,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5568,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5569,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5570,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5571,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5572,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5573,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5574,The Guernsey Literary Society,(2018),12,"['Drama', ' Romance', ' War']",124,7.3,65,47261
5575,Geostorm,(2017),12,"['Action', ' Sci-Fi', ' Thriller']",109,5.3,21,108953
5576,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5577,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5578,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5579,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5580,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5581,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5582,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5583,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5584,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5585,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5586,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5587,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5588,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5589,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5590,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5591,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5592,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5593,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5594,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5595,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5596,The Guernsey Literary Society,(2018),12,"['Drama', ' Romance', ' War']",124,7.3,65,47261
5597,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5598,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5599,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5600,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5601,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5602,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5603,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5604,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5605,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5606,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5607,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5608,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5609,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5610,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5611,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5612,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5613,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5614,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5615,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5616,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5617,The Guernsey Literary Society,(2018),12,"['Drama', ' Romance', ' War']",124,7.3,65,47261
5618,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5619,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5620,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5621,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5622,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5623,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5624,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5625,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5626,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5627,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5628,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5629,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5630,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5631,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5632,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5633,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5634,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5635,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5636,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5637,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5638,The Guernsey Literary Society,(2018),12,"['Drama', ' Romance', ' War']",124,7.3,65,47261
5639,Nanny,(2022),R,"['Drama', ' Horror', ' Thriller']",97,6.2,71,396
5640,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5641,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5642,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5643,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5644,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5645,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5646,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5647,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5648,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5649,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5650,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5651,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5652,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5653,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5654,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5655,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5656,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5657,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5658,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5659,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5660,The Guernsey Literary Society,(2018),12,"['Drama', ' Romance', ' War']",124,7.3,65,47261
5661,Nanny,(2022),R,"['Drama', ' Horror', ' Thriller']",97,6.2,71,396
5662,A Series of Unfortunate Events,(2004),MG6,"['Adventure', ' Comedy', ' Family']",108,6.8,62,210370
5663,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5664,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5665,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5666,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5667,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5668,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5669,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5670,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5671,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5672,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5673,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5674,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
5675,Annabelle: Creation,(2017),16,"['Horror', ' Mystery', ' Thriller']",109,6.5,62,135774
5676,Trolls World Tour,(2020),6,"['Animation', ' Adventure', ' Comedy']",91,6.1,51,23754
5677,Mission: Impossible III,(2006),12,"['Action', ' Adventure', ' Thriller']",126,6.9,66,357888
5678,The Goldfinch,(2019),12,['Drama'],149,6.4,40,23725
5679,Love Story,(1970),14,"['Drama', ' Romance']",100,6.9,84,34775
5680,Cold Pursuit,(2019),16,"['Action', ' Comedy', ' Crime']",119,6.2,57,69844
5681,Coming 2 America,(2021),9,['Comedy'],110,5.3,52,70351
5682,The Guernsey Literary Society,(2018),12,"['Drama', ' Romance', ' War']",124,7.3,65,47261
5683,Nanny,(2022),R,"['Drama', ' Horror', ' Thriller']",97,6.2,71,396
5684,The Ice Road,(2021),12,"['Action', ' Adventure', ' Thriller']",109,5.6,42,41443
5685,Annabelle,(I) (2014),16,"['Horror', ' Mystery', ' Thriller']",99,5.4,37,160687
5686,The Lodge,(2019),16,"['Drama', ' Horror', ' Mystery']",108,6.0,64,48416
5687,Good Night Oppy,(2022),PG,['Documentary'],105,7.8,65,259
5688,Black Friday,(III) (2021),16,"['Comedy', ' Horror']",84,4.6,52,5790
5689,Without Remorse,(II) (2021),16,"['Action', ' Thriller', ' War']",109,5.8,41,58491
5690,Four Brothers,(2005),12,"['Action', ' Crime', ' Drama']",109,6.8,49,147999
5691,I Care a Lot,(2020),16,"['Comedy', ' Crime', ' Drama']",118,6.3,66,133192
5692,Rampage: Big Meets Bigger,(2018),12,"['Action', ' Adventure', ' Sci-Fi']",107,6.1,45,169122
5693,The Rainmaker,(1997),12,"['Crime', ' Drama', ' Thriller']",135,7.2,72,75849
5694,Easy Rider,(1969),12,"['Adventure', ' Drama']",95,7.3,85,110759
5695,My Best Friend's Exorcism,(2022),16,"['Comedy', ' Horror', ' Thriller']",97,5.3,58,4156
5696,Jujutsu Kaisen 0: The Movie,(2021),12,"['Animation', ' Action', ' Fantasy']",105,7.8,71,18706
