,movie,year,content_rating,genre,runtime_min,imdb_rating,metascore,votes
25185,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25186,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25187,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25188,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25189,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25190,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25191,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25192,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25193,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25194,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25195,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25196,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25197,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25198,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25199,Gulliver's Travels,(2010),PG,"['Adventure', ' Comedy', ' Family']",85,4.9,33,70224
25200,Aloha,(I) (2015),PG-13,"['Comedy', ' Drama', ' Romance']",105,5.4,40,67433
25201,Swiss Family Robinson,(1960),G,"['Adventure', ' Family']",126,7.1,61,16651
25202,Paper Towns,(2015),PG-13,"['Adventure', ' Comedy', ' Drama']",109,6.2,56,103645
25203,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25204,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25205,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25206,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25207,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25208,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25209,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25210,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25211,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25212,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25213,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25214,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25215,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25216,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25217,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25218,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25219,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25220,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25221,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25222,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25223,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25224,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25225,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25226,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25227,Gulliver's Travels,(2010),PG,"['Adventure', ' Comedy', ' Family']",85,4.9,33,70224
25228,Aloha,(I) (2015),PG-13,"['Comedy', ' Drama', ' Romance']",105,5.4,40,67433
25229,Swiss Family Robinson,(1960),G,"['Adventure', ' Family']",126,7.1,61,16651
25230,Paper Towns,(2015),PG-13,"['Adventure', ' Comedy', ' Drama']",109,6.2,56,103645
25231,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25232,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25233,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25234,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25235,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25236,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25237,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25238,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25239,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25240,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25241,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25242,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25243,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25244,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25245,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25246,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25247,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25248,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25249,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25250,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25251,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25252,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25253,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25254,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25255,Planes,(2013),PG,"['Animation', ' Adventure', ' Comedy']",91,5.7,39,45796
25256,Aloha,(I) (2015),PG-13,"['Comedy', ' Drama', ' Romance']",105,5.4,40,67433
25257,Swiss Family Robinson,(1960),G,"['Adventure', ' Family']",126,7.1,61,16651
25258,Paper Towns,(2015),PG-13,"['Adventure', ' Comedy', ' Drama']",109,6.2,56,103645
25259,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25260,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25261,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25262,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25263,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25264,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25265,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25266,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25267,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25268,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25269,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25270,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25271,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25272,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25273,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25274,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25275,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25276,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25277,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25278,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25279,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25280,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25281,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25282,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25283,Planes,(2013),PG,"['Animation', ' Adventure', ' Comedy']",91,5.7,39,45796
25284,The Object of My Affection,(1998),R,"['Comedy', ' Drama', ' Romance']",111,6.0,51,20478
25285,Swiss Family Robinson,(1960),G,"['Adventure', ' Family']",126,7.1,61,16651
25286,Paper Towns,(2015),PG-13,"['Adventure', ' Comedy', ' Drama']",109,6.2,56,103645
25287,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25288,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25289,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25290,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25291,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25292,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25293,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25294,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25295,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25296,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25297,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25298,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25299,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25300,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25301,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25302,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25303,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25304,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25305,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25306,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25307,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25308,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25309,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25310,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25311,Planes,(2013),PG,"['Animation', ' Adventure', ' Comedy']",91,5.7,39,45796
25312,The Object of My Affection,(1998),R,"['Comedy', ' Drama', ' Romance']",111,6.0,51,20478
25313,The Muppet Movie,(1979),G,"['Adventure', ' Comedy', ' Family']",95,7.6,74,36574
25314,Paper Towns,(2015),PG-13,"['Adventure', ' Comedy', ' Drama']",109,6.2,56,103645
25315,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25316,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25317,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25318,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25319,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25320,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25321,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25322,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25323,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25324,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25325,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25326,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25327,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25328,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25329,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25330,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25331,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25332,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25333,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25334,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25335,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25336,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25337,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25338,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25339,Planes,(2013),PG,"['Animation', ' Adventure', ' Comedy']",91,5.7,39,45796
25340,The Object of My Affection,(1998),R,"['Comedy', ' Drama', ' Romance']",111,6.0,51,20478
25341,The Muppet Movie,(1979),G,"['Adventure', ' Comedy', ' Family']",95,7.6,74,36574
25342,Bride Wars,(2009),PG,"['Comedy', ' Romance']",89,5.4,24,108771
25343,Paper Towns,(2015),PG-13,"['Adventure', ' Comedy', ' Drama']",109,6.2,56,103645
25344,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25345,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25346,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25347,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25348,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25349,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25350,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25351,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25352,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25353,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25354,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25355,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25356,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25357,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25358,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25359,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25360,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25361,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25362,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25363,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25364,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25365,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25366,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25367,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25368,Planes,(2013),PG,"['Animation', ' Adventure', ' Comedy']",91,5.7,39,45796
25369,The Object of My Affection,(1998),R,"['Comedy', ' Drama', ' Romance']",111,6.0,51,20478
25370,The Muppet Movie,(1979),G,"['Adventure', ' Comedy', ' Family']",95,7.6,74,36574
25371,Bride Wars,(2009),PG,"['Comedy', ' Romance']",89,5.4,24,108771
25372,Water for Elephants,(2011),PG-13,"['Drama', ' Romance']",120,6.9,52,117057
25373,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25374,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25375,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25376,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25377,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25378,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25379,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25380,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25381,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25382,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25383,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25384,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25385,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25386,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25387,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25388,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25389,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25390,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25391,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25392,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25393,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25394,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25395,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25396,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25397,Planes,(2013),PG,"['Animation', ' Adventure', ' Comedy']",91,5.7,39,45796
25398,The Object of My Affection,(1998),R,"['Comedy', ' Drama', ' Romance']",111,6.0,51,20478
25399,The Muppet Movie,(1979),G,"['Adventure', ' Comedy', ' Family']",95,7.6,74,36574
25400,Bride Wars,(2009),PG,"['Comedy', ' Romance']",89,5.4,24,108771
25401,Water for Elephants,(2011),PG-13,"['Drama', ' Romance']",120,6.9,52,117057
25402,Flight of the Phoenix,(2004),PG-13,"['Action', ' Adventure', ' Drama']",113,6.1,47,54954
25403,Rise,(II) (2022),PG,"['Biography', ' Drama', ' Sport']",113,7.0,74,6589
25404,Black Beauty,(2020),TV-PG,"['Drama', ' Family']",110,6.4,52,3828
25405,Flubber,(1997),PG,"['Comedy', ' Family', ' Sci-Fi']",93,5.3,37,90364
25406,The Lizzie McGuire Movie,(2003),PG,"['Adventure', ' Comedy', ' Family']",94,5.5,56,40056
25407,Rio 2,(2014),G,"['Animation', ' Adventure', ' Comedy']",101,6.3,49,91463
25408,The Black Cauldron,(1985),PG,"['Animation', ' Action', ' Adventure']",80,6.3,59,36973
25409,Frankenweenie,(2012),PG,"['Animation', ' Comedy', ' Drama']",87,6.9,74,109223
25410,Race to Witch Mountain,(2009),PG,"['Action', ' Adventure', ' Family']",98,5.7,52,60361
25411,The Straight Story,(1999),G,"['Biography', ' Drama']",112,8.0,86,91120
25412,Men of Honor,(2000),R,"['Biography', ' Drama']",129,7.2,56,117976
25413,Because of Winn-Dixie,(2005),PG,"['Comedy', ' Drama', ' Family']",106,6.3,54,11836
25414,The Black Hole,(1979),PG,"['Action', ' Sci-Fi']",98,5.9,52,26074
25415,Pete's Dragon,(1977),G,"['Animation', ' Adventure', ' Comedy']",128,6.3,46,25084
25416,The Negotiator,(1998),R,"['Action', ' Crime', ' Drama']",140,7.3,62,143953
25417,Drumline,(2002),PG-13,"['Comedy', ' Drama', ' Romance']",118,5.9,63,34947
25418,The Sword in the Stone,(1963),G,"['Animation', ' Adventure', ' Comedy']",79,7.1,61,99200
25419,Ice Age: Dawn of the Dinosaurs,(2009),PG,"['Animation', ' Adventure', ' Comedy']",94,6.9,50,246519
25420,High School Musical 3: Senior Year,(2008),G,"['Comedy', ' Drama', ' Family']",112,4.9,57,63434
25421,Stay,(I) (2005),R,"['Drama', ' Mystery', ' Thriller']",99,6.7,41,80174
25422,Suffragette,(2015),PG-13,"['Drama', ' History']",106,6.9,64,42573
25423,Battle of the Sexes,(2017),PG-13,"['Biography', ' Comedy', ' Drama']",121,6.7,73,56268
25424,Books of Blood,(2020),TV-MA,"['Drama', ' Horror', ' Mystery']",107,5.6,42,8007
25425,Bambi,(1942),G,"['Animation', ' Adventure', ' Drama']",69,7.3,91,144056
25426,"20,000 Leagues Under the Sea",(1954),G,"['Adventure', ' Drama', ' Family']",127,7.2,83,34370
25427,Planes,(2013),PG,"['Animation', ' Adventure', ' Comedy']",91,5.7,39,45796
25428,The Object of My Affection,(1998),R,"['Comedy', ' Drama', ' Romance']",111,6.0,51,20478
25429,The Muppet Movie,(1979),G,"['Adventure', ' Comedy', ' Family']",95,7.6,74,36574
25430,Bride Wars,(2009),PG,"['Comedy', ' Romance']",89,5.4,24,108771
